Patch ID,DN_Values
Patch_52_48,16.088821
Patch_52_49,16.107788
Patch_52_50,17.396101
Patch_52_51,17.134073
Patch_52_52,17.871351
Patch_52_53,17.802803
Patch_52_54,16.846655
Patch_52_55,16.12582
Patch_52_56,12.293371
Patch_52_57,12.463469
Patch_52_58,11.082444
Patch_52_59,12.189948
Patch_52_60,11.989478
Patch_52_61,12.137133
Patch_52_62,14.508632
Patch_52_63,15.733979
Patch_52_64,14.43398
Patch_52_65,12.514621
Patch_52_66,10.488803
Patch_52_67,9.950519
Patch_52_68,10.299683
Patch_52_69,10.95187
Patch_52_70,12.196227
Patch_52_71,12.760391
Patch_52_72,13.510377
Patch_52_73,15.115897
Patch_52_74,19.738314
Patch_52_75,13.728891
Patch_52_76,15.911517
Patch_52_77,19.143644
Patch_52_78,16.6642
Patch_52_79,15.406771
Patch_52_80,15.142758
Patch_52_81,13.863511
Patch_52_82,14.240991
Patch_52_83,15.528334
Patch_52_84,14.660199
Patch_52_85,17.559069
Patch_52_86,20.96515
Patch_52_87,19.626322
Patch_52_88,17.170092
Patch_52_89,13.306854
Patch_52_90,12.1645355
Patch_52_91,9.738013
Patch_52_92,11.897871
Patch_52_93,11.9912
Patch_52_94,12.933377
Patch_52_95,10.332976
Patch_52_96,11.216745
Patch_52_97,11.65375
Patch_52_98,11.844924
Patch_52_99,12.375808
Patch_52_100,12.148908
Patch_52_101,10.462061
Patch_52_102,12.785524
Patch_52_103,12.278659
Patch_52_104,13.057544
Patch_52_105,14.0255165
Patch_52_106,14.259178
Patch_52_107,12.771042
Patch_52_108,9.961564
Patch_52_109,8.82091
Patch_52_110,9.118773
Patch_52_111,8.957281
Patch_52_112,9.850156
Patch_52_113,16.402536
Patch_52_114,15.887713
Patch_52_115,16.012808
Patch_52_116,8.891908
Patch_52_117,4.2063723
Patch_52_118,5.392753
Patch_52_119,5.9208913
Patch_52_120,-3.4e+38
Patch_53_0,11.446659
Patch_53_1,10.127031
Patch_53_2,12.081271
Patch_53_3,10.073576
Patch_53_4,12.189
Patch_53_5,12.759198
Patch_53_6,10.28811
Patch_53_7,9.674896
Patch_53_8,11.951129
Patch_53_9,13.649971
Patch_53_10,16.984798
Patch_53_11,17.04714
Patch_53_12,14.680147
Patch_53_13,14.897586
Patch_53_14,11.1213
Patch_53_15,9.9230995
Patch_53_16,12.489403
Patch_53_17,16.017912
Patch_53_18,13.79586
Patch_53_19,14.401534
Patch_53_20,14.626625
Patch_53_21,16.05383
Patch_53_22,16.604864
Patch_53_23,15.597692
Patch_53_24,15.024451
Patch_53_25,18.232563
Patch_53_26,18.75646
Patch_53_27,19.528044
Patch_53_28,14.390021
Patch_53_29,14.480296
Patch_53_30,14.356436
Patch_53_31,13.45825
Patch_53_32,11.513811
Patch_53_33,11.434556
Patch_53_34,13.393967
Patch_53_35,12.78709
Patch_53_36,14.354113
Patch_53_37,18.093338
Patch_53_38,17.730099
Patch_53_39,19.477978
Patch_53_40,18.134499
Patch_53_41,17.588152
Patch_53_42,16.636621
Patch_53_43,15.456108
Patch_53_44,16.722464
Patch_53_45,16.688435
Patch_53_46,15.393598
Patch_53_47,15.682492
Patch_53_48,15.948464
Patch_53_49,13.746475
Patch_53_50,16.07009
Patch_53_51,17.187323
Patch_53_52,16.2312
Patch_53_53,18.137793
Patch_53_54,18.072914
Patch_53_55,18.793161
Patch_53_56,14.817778
Patch_53_57,14.242556
Patch_53_58,10.789648
Patch_53_59,11.256072
Patch_53_60,10.980421
Patch_53_61,11.662734
Patch_53_62,15.042284
Patch_53_63,14.880968
Patch_53_64,16.54042
Patch_53_65,13.233596
Patch_53_66,11.212718
Patch_53_67,11.433484
Patch_53_68,11.367855
Patch_53_69,11.249351
Patch_53_70,11.762017
Patch_53_71,10.8934965
Patch_53_72,12.5944195
Patch_53_73,13.612035
Patch_53_74,18.4
Patch_53_75,15.304563
Patch_53_76,12.090833
Patch_53_77,10.234413
Patch_53_78,11.952657
Patch_53_79,14.268716
Patch_53_80,15.530215
Patch_53_81,14.163586
Patch_53_82,11.656145
Patch_53_83,12.935006
Patch_53_84,17.201189
Patch_53_85,18.869837
Patch_53_86,19.310274
Patch_53_87,20.522491
Patch_53_88,16.694641
Patch_53_89,13.7147255
Patch_53_90,11.3656025
Patch_53_91,10.920862
Patch_53_92,12.504034
Patch_53_93,12.432534
Patch_53_94,11.0592575
Patch_53_95,10.5317955
Patch_53_96,9.971546
Patch_53_97,10.685219
Patch_53_98,10.493417
Patch_53_99,11.389743
Patch_53_100,10.582648
Patch_53_101,10.970632
Patch_53_102,10.520441
Patch_53_103,11.28684
Patch_53_104,8.656648
Patch_53_105,13.053532
Patch_53_106,13.288756
Patch_53_107,11.713418
Patch_53_108,10.655486
Patch_53_109,10.656427
Patch_53_110,8.469873
Patch_53_111,13.220183
Patch_53_112,14.817615
Patch_53_113,16.758615
Patch_53_114,14.403472
Patch_53_115,15.37217
Patch_53_116,7.5068765
Patch_53_117,3.937299
Patch_53_118,3.8710587
Patch_53_119,4.877944
Patch_53_120,-3.4e+38
Patch_54_0,12.4751215
Patch_54_1,10.483182
Patch_54_2,10.616764
Patch_54_3,10.7757635
Patch_54_4,11.571588
Patch_54_5,10.601872
Patch_54_6,9.798404
Patch_54_7,12.235393
Patch_54_8,15.68157
Patch_54_9,16.694233
Patch_54_10,15.70847
Patch_54_11,14.210045
Patch_54_12,12.9893265
Patch_54_13,15.706575
Patch_54_14,12.38311
Patch_54_15,12.297267
Patch_54_16,13.393326
Patch_54_17,15.6425495
Patch_54_18,9.760655
Patch_54_19,12.446504
Patch_54_20,14.889832
Patch_54_21,15.793059
Patch_54_22,16.261183
Patch_54_23,18.101412
Patch_54_24,18.271755
Patch_54_25,16.11252
Patch_54_26,18.593191
Patch_54_27,18.291864
Patch_54_28,15.013562
Patch_54_29,14.430203
Patch_54_30,14.038516
Patch_54_31,14.530073
Patch_54_32,9.892553
Patch_54_33,10.935523
Patch_54_34,12.89172
Patch_54_35,13.56044
Patch_54_36,12.030406
Patch_54_37,14.699339
Patch_54_38,13.268299
Patch_54_39,15.387949
Patch_54_40,15.763542
Patch_54_41,17.651476
Patch_54_42,18.271338
Patch_54_43,18.47951
Patch_54_44,16.419575
Patch_54_45,16.54922
Patch_54_46,15.617791
Patch_54_47,13.565781
Patch_54_48,16.819963
Patch_54_49,16.012407
Patch_54_50,15.285525
Patch_54_51,16.832804
Patch_54_52,16.95228
Patch_54_53,17.285946
Patch_54_54,19.301952
Patch_54_55,20.437178
Patch_54_56,18.607742
Patch_54_57,15.927919
Patch_54_58,14.981884
Patch_54_59,10.547676
Patch_54_60,11.066468
Patch_54_61,10.991395
Patch_54_62,17.696054
Patch_54_63,17.321808
Patch_54_64,15.493597
Patch_54_65,10.6395035
Patch_54_66,9.8236885
Patch_54_67,10.864601
Patch_54_68,11.748698
Patch_54_69,12.153485
Patch_54_70,11.3553
Patch_54_71,11.117165
Patch_54_72,10.873061
Patch_54_73,13.511209
Patch_54_74,16.521738
Patch_54_75,15.31915
Patch_54_76,18.103498
Patch_54_77,16.841688
Patch_54_78,12.446267
Patch_54_79,10.169896
Patch_54_80,15.817127
Patch_54_81,13.941083
Patch_54_82,13.592865
Patch_54_83,15.829625
Patch_54_84,18.78062
Patch_54_85,16.105906
Patch_54_86,16.371822
Patch_54_87,17.625463
Patch_54_88,14.222923
Patch_54_89,14.548329
Patch_54_90,11.127578
Patch_54_91,12.360067
Patch_54_92,11.47201
Patch_54_93,12.180364
Patch_54_94,10.751671
Patch_54_95,12.879478
Patch_54_96,10.6085205
Patch_54_97,11.49296
Patch_54_98,9.722699
Patch_54_99,10.740947
Patch_54_100,10.738749
Patch_54_101,9.721935
Patch_54_102,11.092144
Patch_54_103,9.649635
Patch_54_104,10.412613
Patch_54_105,12.036595
Patch_54_106,12.858582
Patch_54_107,9.377962
Patch_54_108,10.742657
Patch_54_109,9.683043
Patch_54_110,9.285847
Patch_54_111,10.529709
Patch_54_112,16.028168
Patch_54_113,15.884583
Patch_54_114,14.315167
Patch_54_115,11.018326
Patch_54_116,7.658269
Patch_54_117,3.6773798
Patch_54_118,2.5522523
Patch_54_119,4.4164844
Patch_54_120,-3.4e+38
Patch_55_0,15.917932
Patch_55_1,9.735995
Patch_55_2,12.225123
Patch_55_3,9.37259
Patch_55_4,11.4486475
Patch_55_5,10.891224
Patch_55_6,11.438598
Patch_55_7,10.566961
Patch_55_8,13.997505
Patch_55_9,16.347908
Patch_55_10,14.96253
Patch_55_11,13.354693
Patch_55_12,13.439419
Patch_55_13,11.202903
Patch_55_14,11.864405
Patch_55_15,14.754787
Patch_55_16,13.233323
Patch_55_17,15.091838
Patch_55_18,13.009263
Patch_55_19,13.316754
Patch_55_20,15.10541
Patch_55_21,14.713676
Patch_55_22,17.237633
Patch_55_23,14.984741
Patch_55_24,17.854683
Patch_55_25,14.15145
Patch_55_26,15.156425
Patch_55_27,19.180428
Patch_55_28,15.248216
Patch_55_29,13.388281
Patch_55_30,11.191179
Patch_55_31,12.991817
Patch_55_32,12.080767
Patch_55_33,10.126559
Patch_55_34,11.110416
Patch_55_35,11.400128
Patch_55_36,11.4769745
Patch_55_37,12.766947
Patch_55_38,12.148779
Patch_55_39,12.751883
Patch_55_40,13.36066
Patch_55_41,18.928452
Patch_55_42,18.950163
Patch_55_43,17.960632
Patch_55_44,16.487963
Patch_55_45,16.749973
Patch_55_46,15.347259
Patch_55_47,14.138108
Patch_55_48,14.861767
Patch_55_49,17.472029
Patch_55_50,17.092577
Patch_55_51,17.952019
Patch_55_52,17.643766
Patch_55_53,16.739742
Patch_55_54,17.873383
Patch_55_55,19.061388
Patch_55_56,16.502356
Patch_55_57,18.172789
Patch_55_58,16.444687
Patch_55_59,13.781288
Patch_55_60,11.949183
Patch_55_61,13.605869
Patch_55_62,14.444299
Patch_55_63,13.458848
Patch_55_64,16.621521
Patch_55_65,13.362775
Patch_55_66,11.206796
Patch_55_67,10.8467045
Patch_55_68,10.801868
Patch_55_69,11.327377
Patch_55_70,11.861442
Patch_55_71,11.94701
Patch_55_72,12.495705
Patch_55_73,12.563874
Patch_55_74,12.651442
Patch_55_75,13.615714
Patch_55_76,14.38207
Patch_55_77,17.022726
Patch_55_78,17.45917
Patch_55_79,14.178073
Patch_55_80,18.009563
Patch_55_81,16.075579
Patch_55_82,15.154308
Patch_55_83,18.953411
Patch_55_84,19.817003
Patch_55_85,16.750422
Patch_55_86,14.525927
Patch_55_87,18.385328
Patch_55_88,17.200583
Patch_55_89,13.132665
Patch_55_90,11.492306
Patch_55_91,11.193185
Patch_55_92,12.047838
Patch_55_93,10.670465
Patch_55_94,10.028264
Patch_55_95,14.258612
Patch_55_96,14.318182
Patch_55_97,10.659815
Patch_55_98,11.629086
Patch_55_99,12.757717
Patch_55_100,12.380035
Patch_55_101,12.472549
Patch_55_102,12.020485
Patch_55_103,10.789109
Patch_55_104,9.959872
Patch_55_105,10.949117
Patch_55_106,12.288046
Patch_55_107,10.754553
Patch_55_108,9.853103
Patch_55_109,9.726902
Patch_55_110,11.138255
Patch_55_111,11.078268
Patch_55_112,13.860601
Patch_55_113,11.049174
Patch_55_114,10.067295
Patch_55_115,8.037959
Patch_55_116,5.999605
Patch_55_117,4.1703043
Patch_55_118,2.2115152
Patch_55_119,5.442773
Patch_55_120,-3.4e+38
Patch_56_0,15.079246
Patch_56_1,12.50594
Patch_56_2,10.77019
Patch_56_3,9.9412565
Patch_56_4,12.169332
Patch_56_5,12.815062
Patch_56_6,13.092816
Patch_56_7,16.32027
Patch_56_8,17.506458
Patch_56_9,13.519688
Patch_56_10,12.587445
Patch_56_11,12.372994
Patch_56_12,11.959841
Patch_56_13,10.811794
Patch_56_14,14.071401
Patch_56_15,13.719302
Patch_56_16,13.320091
Patch_56_17,13.951817
Patch_56_18,14.4142275
Patch_56_19,16.441408
Patch_56_20,15.760955
Patch_56_21,15.312246
Patch_56_22,14.591629
Patch_56_23,19.259796
Patch_56_24,18.70185
Patch_56_25,17.227945
Patch_56_26,13.656464
Patch_56_27,18.190563
Patch_56_28,15.200428
Patch_56_29,13.541022
Patch_56_30,11.737015
Patch_56_31,13.153151
Patch_56_32,14.477065
Patch_56_33,14.166919
Patch_56_34,8.602577
Patch_56_35,9.900673
Patch_56_36,10.722362
Patch_56_37,11.657256
Patch_56_38,13.089746
Patch_56_39,13.139439
Patch_56_40,14.451557
Patch_56_41,18.375937
Patch_56_42,17.936716
Patch_56_43,18.894419
Patch_56_44,18.825493
Patch_56_45,18.682686
Patch_56_46,16.893915
Patch_56_47,17.992085
Patch_56_48,17.221664
Patch_56_49,18.991558
Patch_56_50,18.998642
Patch_56_51,17.420734
Patch_56_52,18.241613
Patch_56_53,16.697542
Patch_56_54,17.396753
Patch_56_55,16.092745
Patch_56_56,16.20043
Patch_56_57,17.461306
Patch_56_58,16.499416
Patch_56_59,13.3096695
Patch_56_60,12.546319
Patch_56_61,12.706686
Patch_56_62,11.351547
Patch_56_63,12.095164
Patch_56_64,14.490746
Patch_56_65,13.6164
Patch_56_66,12.448609
Patch_56_67,11.456675
Patch_56_68,11.447793
Patch_56_69,12.481231
Patch_56_70,11.6654415
Patch_56_71,12.107628
Patch_56_72,13.735728
Patch_56_73,13.693435
Patch_56_74,14.3608
Patch_56_75,13.800388
Patch_56_76,14.669413
Patch_56_77,16.920273
Patch_56_78,19.947338
Patch_56_79,16.5175
Patch_56_80,17.45136
Patch_56_81,17.7907
Patch_56_82,17.506498
Patch_56_83,17.85671
Patch_56_84,16.528816
Patch_56_85,15.346898
Patch_56_86,15.667687
Patch_56_87,16.401012
Patch_56_88,17.284855
Patch_56_89,14.109401
Patch_56_90,13.434496
Patch_56_91,12.30569
Patch_56_92,15.221786
Patch_56_93,11.344317
Patch_56_94,12.785286
Patch_56_95,15.483547
Patch_56_96,12.791731
Patch_56_97,12.189976
Patch_56_98,11.516403
Patch_56_99,12.221243
Patch_56_100,12.29803
Patch_56_101,11.040662
Patch_56_102,10.535851
Patch_56_103,10.386915
Patch_56_104,10.088024
Patch_56_105,10.701985
Patch_56_106,11.447679
Patch_56_107,10.709479
Patch_56_108,13.564296
Patch_56_109,12.5986595
Patch_56_110,12.628359
Patch_56_111,15.490953
Patch_56_112,15.203734
Patch_56_113,11.479019
Patch_56_114,10.270517
Patch_56_115,9.964205
Patch_56_116,9.319351
Patch_56_117,11.900472
Patch_56_118,9.309318
Patch_56_119,14.635582
Patch_56_120,-3.4e+38
Patch_57_0,-3.4e+38
Patch_57_1,12.66593
Patch_57_2,10.047947
Patch_57_3,12.235978
Patch_57_4,12.453117
Patch_57_5,13.422939
Patch_57_6,14.9284315
Patch_57_7,18.182783
Patch_57_8,14.310873
Patch_57_9,14.845399
Patch_57_10,11.082698
Patch_57_11,10.24921
Patch_57_12,11.385402
Patch_57_13,10.136617
Patch_57_14,11.492209
Patch_57_15,10.331168
Patch_57_16,11.087493
Patch_57_17,12.268375
Patch_57_18,13.730463
Patch_57_19,14.968781
Patch_57_20,15.488181
Patch_57_21,16.184494
Patch_57_22,19.493294
Patch_57_23,17.178303
Patch_57_24,20.035624
Patch_57_25,19.07605
Patch_57_26,17.857899
Patch_57_27,14.740026
Patch_57_28,15.488981
Patch_57_29,15.823291
Patch_57_30,13.912649
Patch_57_31,12.80867
Patch_57_32,13.410011
Patch_57_33,13.83693
Patch_57_34,13.926837
Patch_57_35,11.06747
Patch_57_36,11.126422
Patch_57_37,11.008246
Patch_57_38,10.390838
Patch_57_39,11.562846
Patch_57_40,14.0347595
Patch_57_41,19.661236
Patch_57_42,20.729048
Patch_57_43,19.662441
Patch_57_44,19.181116
Patch_57_45,20.037668
Patch_57_46,19.745913
Patch_57_47,20.136309
Patch_57_48,19.175716
Patch_57_49,17.45989
Patch_57_50,18.204933
Patch_57_51,18.247913
Patch_57_52,17.525032
Patch_57_53,15.29164
Patch_57_54,16.075958
Patch_57_55,14.556904
Patch_57_56,15.009209
Patch_57_57,14.82721
Patch_57_58,15.813857
Patch_57_59,13.773098
Patch_57_60,12.366041
Patch_57_61,13.756755
Patch_57_62,11.752285
Patch_57_63,10.787323
Patch_57_64,11.759309
Patch_57_65,14.680134
Patch_57_66,14.912141
Patch_57_67,11.871203
Patch_57_68,12.317012
Patch_57_69,13.30361
Patch_57_70,13.514227
Patch_57_71,12.16205
Patch_57_72,13.808263
Patch_57_73,15.448656
Patch_57_74,16.39899
Patch_57_75,15.920045
Patch_57_76,15.597842
Patch_57_77,15.742298
Patch_57_78,19.66304
Patch_57_79,17.755947
Patch_57_80,15.596114
Patch_57_81,15.985066
Patch_57_82,16.142263
Patch_57_83,13.39487
Patch_57_84,13.514697
Patch_57_85,13.984048
Patch_57_86,12.154523
Patch_57_87,17.486332
Patch_57_88,18.726484
Patch_57_89,17.822899
Patch_57_90,14.905008
Patch_57_91,15.017544
Patch_57_92,16.117971
Patch_57_93,14.415782
Patch_57_94,14.749889
Patch_57_95,12.114971
Patch_57_96,11.621784
Patch_57_97,12.2250395
Patch_57_98,15.192806
Patch_57_99,13.029296
Patch_57_100,12.487573
Patch_57_101,10.838176
Patch_57_102,11.319964
Patch_57_103,11.367259
Patch_57_104,12.006092
Patch_57_105,10.581227
Patch_57_106,11.409156
Patch_57_107,12.28393
Patch_57_108,10.9251
Patch_57_109,12.157896
Patch_57_110,12.346084
Patch_57_111,13.356222
Patch_57_112,12.542522
Patch_57_113,9.876264
Patch_57_114,9.047159
Patch_57_115,12.820159
Patch_57_116,9.56628
Patch_57_117,10.560936
Patch_57_118,11.624111
Patch_57_119,12.191972
Patch_57_120,-3.4e+38
Patch_58_0,-3.4e+38
Patch_58_1,10.409858
Patch_58_2,11.282489
Patch_58_3,12.384536
Patch_58_4,14.799417
Patch_58_5,13.10498
Patch_58_6,12.215712
Patch_58_7,14.998358
Patch_58_8,13.131699
Patch_58_9,14.964943
Patch_58_10,11.067907
Patch_58_11,11.486519
Patch_58_12,10.244905
Patch_58_13,12.443475
Patch_58_14,13.175979
Patch_58_15,10.649988
Patch_58_16,9.896567
Patch_58_17,13.706113
Patch_58_18,13.072867
Patch_58_19,14.291314
Patch_58_20,18.018726
Patch_58_21,16.774672
Patch_58_22,17.97274
Patch_58_23,16.564249
Patch_58_24,18.557535
Patch_58_25,20.640696
Patch_58_26,17.167372
Patch_58_27,12.924208
Patch_58_28,16.330427
Patch_58_29,16.692474
Patch_58_30,13.979682
Patch_58_31,14.511061
Patch_58_32,13.804276
Patch_58_33,13.707073
Patch_58_34,13.740489
Patch_58_35,11.750501
Patch_58_36,13.292713
Patch_58_37,12.283549
Patch_58_38,11.412566
Patch_58_39,11.985206
Patch_58_40,14.5054
Patch_58_41,15.0869665
Patch_58_42,20.867643
Patch_58_43,18.147823
Patch_58_44,15.696657
Patch_58_45,16.526333
Patch_58_46,21.976685
Patch_58_47,18.295263
Patch_58_48,15.026231
Patch_58_49,14.695979
Patch_58_50,15.180581
Patch_58_51,16.784136
Patch_58_52,18.240175
Patch_58_53,18.298832
Patch_58_54,19.95635
Patch_58_55,15.296987
Patch_58_56,13.967005
Patch_58_57,12.809168
Patch_58_58,13.59684
Patch_58_59,16.02925
Patch_58_60,14.702626
Patch_58_61,13.009028
Patch_58_62,12.236796
Patch_58_63,11.739552
Patch_58_64,12.506499
Patch_58_65,14.844606
Patch_58_66,15.110364
Patch_58_67,15.194201
Patch_58_68,14.417023
Patch_58_69,13.31904
Patch_58_70,14.881464
Patch_58_71,12.931864
Patch_58_72,14.849948
Patch_58_73,15.598903
Patch_58_74,14.966303
Patch_58_75,14.628549
Patch_58_76,16.04973
Patch_58_77,15.770901
Patch_58_78,18.62874
Patch_58_79,20.25175
Patch_58_80,17.377178
Patch_58_81,18.89083
Patch_58_82,17.830048
Patch_58_83,18.989008
Patch_58_84,17.400936
Patch_58_85,11.647359
Patch_58_86,10.385305
Patch_58_87,15.082104
Patch_58_88,19.369335
Patch_58_89,17.565742
Patch_58_90,14.730532
Patch_58_91,15.239678
Patch_58_92,18.844084
Patch_58_93,17.12118
Patch_58_94,13.484162
Patch_58_95,12.154633
Patch_58_96,13.736027
Patch_58_97,13.557499
Patch_58_98,15.3223295
Patch_58_99,12.589819
Patch_58_100,12.917317
Patch_58_101,12.672568
Patch_58_102,12.030123
Patch_58_103,11.220715
Patch_58_104,14.83726
Patch_58_105,13.257606
Patch_58_106,11.973052
Patch_58_107,11.695869
Patch_58_108,9.879586
Patch_58_109,11.193619
Patch_58_110,10.291704
Patch_58_111,10.315918
Patch_58_112,14.041202
Patch_58_113,14.175416
Patch_58_114,12.798819
Patch_58_115,14.61909
Patch_58_116,11.847047
Patch_58_117,11.239816
Patch_58_118,9.752148
Patch_58_119,10.006113
Patch_58_120,-3.4e+38
Patch_59_0,-3.4e+38
Patch_59_1,5.6817474
Patch_59_2,11.361205
Patch_59_3,10.1744585
Patch_59_4,12.033214
Patch_59_5,10.646988
Patch_59_6,11.439153
Patch_59_7,12.067119
Patch_59_8,12.594003
Patch_59_9,13.303228
Patch_59_10,10.826691
Patch_59_11,12.14855
Patch_59_12,11.538896
Patch_59_13,13.220163
Patch_59_14,11.09794
Patch_59_15,9.932318
Patch_59_16,10.994382
Patch_59_17,12.304959
Patch_59_18,13.538104
Patch_59_19,14.633024
Patch_59_20,14.187169
Patch_59_21,18.912354
Patch_59_22,20.01133
Patch_59_23,20.118559
Patch_59_24,17.81498
Patch_59_25,16.055506
Patch_59_26,15.585448
Patch_59_27,16.366892
Patch_59_28,11.114783
Patch_59_29,17.812368
Patch_59_30,15.017511
Patch_59_31,18.479988
Patch_59_32,13.369162
Patch_59_33,13.462742
Patch_59_34,12.130505
Patch_59_35,12.440961
Patch_59_36,12.871109
Patch_59_37,12.830562
Patch_59_38,12.983484
Patch_59_39,10.117459
Patch_59_40,12.808065
Patch_59_41,13.133224
Patch_59_42,17.195913
Patch_59_43,17.072515
Patch_59_44,14.440535
Patch_59_45,13.356797
Patch_59_46,16.394516
Patch_59_47,13.5801325
Patch_59_48,13.560546
Patch_59_49,12.836506
Patch_59_50,12.875396
Patch_59_51,14.832894
Patch_59_52,14.379189
Patch_59_53,16.220488
Patch_59_54,19.853973
Patch_59_55,15.5699625
Patch_59_56,14.156454
Patch_59_57,13.472691
Patch_59_58,15.504004
Patch_59_59,18.596998
Patch_59_60,18.104752
Patch_59_61,14.224284
Patch_59_62,13.077938
Patch_59_63,13.29802
Patch_59_64,15.199986
Patch_59_65,15.805659
Patch_59_66,16.18296
Patch_59_67,14.80547
Patch_59_68,15.551702
Patch_59_69,13.925643
Patch_59_70,17.87929
Patch_59_71,19.117132
Patch_59_72,17.907223
Patch_59_73,17.208218
Patch_59_74,15.294736
Patch_59_75,14.866281
Patch_59_76,15.23486
Patch_59_77,16.902365
Patch_59_78,20.18539
Patch_59_79,20.204535
Patch_59_80,16.144512
Patch_59_81,16.086077
Patch_59_82,17.055172
Patch_59_83,19.178505
Patch_59_84,18.308565
Patch_59_85,17.880676
Patch_59_86,19.315899
Patch_59_87,19.434834
Patch_59_88,17.31878
Patch_59_89,13.307857
Patch_59_90,14.317815
Patch_59_91,16.043362
Patch_59_92,15.765192
Patch_59_93,15.584
Patch_59_94,16.033554
Patch_59_95,17.557863
Patch_59_96,16.19151
Patch_59_97,15.200587
Patch_59_98,15.431019
Patch_59_99,15.908998
Patch_59_100,14.513171
Patch_59_101,12.353142
Patch_59_102,13.099782
Patch_59_103,15.915121
Patch_59_104,13.536585
Patch_59_105,11.43793
Patch_59_106,10.220065
Patch_59_107,10.04505
Patch_59_108,10.372785
Patch_59_109,11.261875
Patch_59_110,13.5218115
Patch_59_111,12.404873
Patch_59_112,12.791816
Patch_59_113,15.929389
Patch_59_114,14.418006
Patch_59_115,15.73416
Patch_59_116,13.856237
Patch_59_117,9.973731
Patch_59_118,11.185172
Patch_59_119,10.869482
Patch_59_120,-3.4e+38
Patch_60_0,2.0462563
Patch_60_1,6.482138
Patch_60_2,14.159142
Patch_60_3,11.462321
Patch_60_4,10.644861
Patch_60_5,10.868915
Patch_60_6,10.928449
Patch_60_7,11.736653
Patch_60_8,12.901461
Patch_60_9,16.358223
Patch_60_10,13.020027
Patch_60_11,10.88154
Patch_60_12,12.065202
Patch_60_13,12.380911
Patch_60_14,11.208458
Patch_60_15,9.320519
Patch_60_16,10.580847
Patch_60_17,13.907485
Patch_60_18,13.094515
Patch_60_19,13.4470825
Patch_60_20,14.46641
Patch_60_21,17.17918
Patch_60_22,19.56984
Patch_60_23,19.363272
Patch_60_24,18.080574
Patch_60_25,14.261783
Patch_60_26,12.506444
Patch_60_27,17.30975
Patch_60_28,12.558031
Patch_60_29,18.930937
Patch_60_30,17.880571
Patch_60_31,17.24593
Patch_60_32,14.56819
Patch_60_33,13.418741
Patch_60_34,11.629722
Patch_60_35,13.653168
Patch_60_36,11.69862
Patch_60_37,9.7706995
Patch_60_38,14.016266
Patch_60_39,12.568057
Patch_60_40,10.386762
Patch_60_41,11.236599
Patch_60_42,13.605234
Patch_60_43,12.918583
Patch_60_44,13.730255
Patch_60_45,14.243042
Patch_60_46,13.929395
Patch_60_47,11.710182
Patch_60_48,10.418878
Patch_60_49,11.079912
Patch_60_50,12.110835
Patch_60_51,13.798453
Patch_60_52,13.779792
Patch_60_53,13.404463
Patch_60_54,16.011856
Patch_60_55,17.051605
Patch_60_56,14.730946
Patch_60_57,12.63792
Patch_60_58,14.620446
Patch_60_59,18.473888
Patch_60_60,17.177685
Patch_60_61,17.693342
Patch_60_62,16.92804
Patch_60_63,14.838942
Patch_60_64,17.345625
Patch_60_65,17.063643
Patch_60_66,17.375471
Patch_60_67,14.982527
Patch_60_68,13.970199
Patch_60_69,17.978312
Patch_60_70,21.17271
Patch_60_71,20.32331
Patch_60_72,21.315805
Patch_60_73,21.256224
Patch_60_74,19.131279
Patch_60_75,17.984543
Patch_60_76,18.295038
Patch_60_77,14.648054
Patch_60_78,16.116789
Patch_60_79,18.3853
Patch_60_80,15.22021
Patch_60_81,16.502148
Patch_60_82,16.672338
Patch_60_83,17.45053
Patch_60_84,17.258455
Patch_60_85,18.762087
Patch_60_86,19.902863
Patch_60_87,17.071531
Patch_60_88,13.274742
Patch_60_89,12.137734
Patch_60_90,15.162101
Patch_60_91,13.433726
Patch_60_92,17.176966
Patch_60_93,16.9186
Patch_60_94,16.421211
Patch_60_95,15.536464
Patch_60_96,18.863869
Patch_60_97,19.406109
Patch_60_98,17.938719
Patch_60_99,16.216915
Patch_60_100,14.218762
Patch_60_101,12.067035
Patch_60_102,14.827688
Patch_60_103,18.772854
Patch_60_104,12.270952
Patch_60_105,10.861874
Patch_60_106,10.290264
Patch_60_107,9.934339
Patch_60_108,13.025191
Patch_60_109,13.535921
Patch_60_110,12.046189
Patch_60_111,14.061152
Patch_60_112,15.990576
Patch_60_113,14.068282
Patch_60_114,14.441841
Patch_60_115,16.263245
Patch_60_116,13.807268
Patch_60_117,11.680686
Patch_60_118,10.660475
Patch_60_119,9.732327
Patch_60_120,-3.4e+38
Patch_61_0,2.9595954
Patch_61_1,5.932094
Patch_61_2,10.861194
Patch_61_3,11.490014
Patch_61_4,11.347005
Patch_61_5,10.388398
Patch_61_6,10.725021
Patch_61_7,10.303838
Patch_61_8,11.820798
Patch_61_9,11.74169
Patch_61_10,10.795971
Patch_61_11,10.424446
Patch_61_12,11.818549
Patch_61_13,13.271244
Patch_61_14,11.143448
Patch_61_15,11.714035
Patch_61_16,10.349991
Patch_61_17,11.278641
Patch_61_18,12.750376
Patch_61_19,15.225362
Patch_61_20,14.275914
Patch_61_21,16.312634
Patch_61_22,18.779135
Patch_61_23,16.048378
Patch_61_24,16.332315
Patch_61_25,12.399312
Patch_61_26,15.143241
Patch_61_27,15.978591
